task,th,tr,tc,successor
1,480,960,100000,[8]
2,583,100000,100000,[9]
3,615,1230,100000,"[7, 10, 12, 13]"
4,649,100000,454,[14]
5,576,100000,100000,"[11, 12]"
6,515,1030,100000,"[11, 12]"
7,452,904,100000,[15]
8,449,898,100000,[16]
9,259,100000,100000,[17]
10,530,100000,371,[18]
11,405,100000,100000,"[36, 37]"
12,537,100000,376,"[19, 20, 21]"
13,707,1414,495,"[19, 20, 21]"
14,547,100000,100000,[19]
15,600,1200,420,[27]
16,585,1170,100000,[23]
17,477,954,334,[25]
18,495,100000,346,[24]
19,538,1076,100000,"[22, 26, 27]"
20,562,100000,100000,"[33, 34, 35, 36, 37]"
21,554,100000,388,[27]
22,555,1110,100000,[28]
23,583,100000,408,[29]
24,462,100000,323,[30]
25,517,1034,362,[31]
26,502,100000,100000,[32]
27,499,998,349,"[33, 34, 35, 36, 37]"
28,409,818,100000,[39]
29,557,100000,100000,[40]
30,597,1194,100000,[41]
31,322,100000,100000,[40]
32,313,100000,100000,[40]
33,650,100000,455,"[38, 40, 41, 42]"
34,497,100000,348,"[40, 41, 42]"
35,590,100000,413,"[40, 41, 42]"
36,339,100000,100000,"[40, 41, 42]"
37,518,100000,363,"[40, 41, 42]"
38,441,100000,100000,[43]
39,539,100000,377,[44]
40,697,1394,488,"[45, 46]"
41,473,100000,331,"[45, 46]"
42,542,1084,379,"[45, 46]"
43,574,1148,100000,[47]
44,386,100000,100000,[48]
45,729,1458,510,"[49, 50, 51, 52, 53]"
46,458,916,100000,"[50, 51, 52]"
47,633,100000,100000,[54]
48,537,100000,100000,[56]
49,521,100000,365,[55]
50,661,1322,463,"[60, 66, 67]"
51,486,100000,340,[56]
52,521,100000,100000,"[60, 61]"
53,564,100000,100000,"[72, 87]"
54,472,944,100000,[57]
55,376,752,100000,[59]
56,623,1246,100000,"[58, 60, 61]"
57,665,100000,465,[62]
58,435,100000,304,[63]
59,411,100000,100000,[64]
60,560,1120,100000,"[65, 79]"
61,458,100000,321,"[65, 66, 67]"
62,728,100000,100000,[68]
63,300,100000,210,[69]
64,596,1192,417,[70]
65,472,944,330,"[71, 75, 78]"
66,445,890,312,"[71, 72, 75, 87]"
67,567,1134,100000,[]
68,531,1062,100000,[73]
69,566,100000,396,[74]
70,437,100000,100000,[75]
71,448,100000,100000,"[76, 77, 80, 88]"
72,481,100000,100000,"[76, 78, 79]"
73,337,674,100000,[81]
74,586,100000,100000,[82]
75,454,100000,100000,[84]
76,433,100000,100000,"[84, 85, 90]"
77,571,1142,100000,[91]
78,501,100000,100000,[]
79,408,816,286,"[88, 89]"
80,366,100000,100000,[83]
81,460,100000,322,[87]
82,562,100000,100000,[88]
83,532,1064,100000,"[86, 90]"
84,573,100000,100000,[91]
85,360,720,100000,[89]
86,461,100000,100000,[93]
87,481,962,337,[92]
88,543,100000,380,[95]
89,530,100000,371,[94]
90,617,1234,100000,[95]
91,613,100000,100000,[]
92,436,100000,305,[96]
93,439,100000,100000,[97]
94,491,982,100000,[98]
95,599,1198,100000,"[99, 100]"
96,631,100000,100000,[]
97,288,100000,202,[]
98,615,1230,430,[]
99,301,100000,100000,[]
100,422,100000,100000,[]
