task,th,tr,tc,successor
1,39,100000,100000,[38]
2,269,538,188,[38]
3,157,314,110,[38]
4,342,684,100000,[15]
5,254,508,100000,"[12, 14, 17]"
6,136,272,100000,[]
7,193,100000,135,[]
8,38,100000,100000,"[10, 11, 13]"
9,51,100000,100000,"[16, 18]"
10,127,100000,89,[38]
11,63,126,44,[38]
12,139,100000,97,[79]
13,104,208,73,[79]
14,120,100000,100000,[21]
15,144,100000,100000,[22]
16,128,100000,90,"[19, 25]"
17,162,100000,113,"[20, 23, 24, 26]"
18,112,224,78,[]
19,72,100000,100000,[30]
20,89,100000,100000,[31]
21,142,100000,100000,[33]
22,53,100000,100000,[34]
23,194,388,100000,"[32, 38]"
24,91,182,100000,[]
25,178,356,125,"[35, 37]"
26,302,100000,100000,"[27, 28, 29, 36]"
27,171,342,120,[38]
28,123,100000,86,[38]
29,167,334,100000,[38]
30,142,100000,100000,[39]
31,50,100000,35,[43]
32,20,100000,100000,[40]
33,133,266,93,[44]
34,172,344,100000,"[45, 46, 47]"
35,121,100000,100000,[41]
36,101,100000,71,[42]
37,216,100000,100000,[]
38,403,100000,100000,"[48, 49, 50, 51, 52, 53]"
39,163,326,100000,[56]
40,131,100000,100000,[56]
41,155,100000,100000,[55]
42,142,100000,99,"[54, 57]"
43,240,480,168,[]
44,118,236,100000,[97]
45,121,100000,85,[]
46,87,174,100000,[76]
47,170,340,119,[58]
48,324,100000,100000,[60]
49,183,100000,128,[]
50,148,296,104,[62]
51,102,204,100000,"[66, 96]"
52,85,170,100000,[]
53,126,100000,100000,[]
54,100,200,70,[59]
55,48,100000,34,[61]
56,48,96,100000,"[63, 64]"
57,127,254,100000,[]
58,210,420,147,"[65, 66]"
59,120,100000,100000,[69]
60,28,100000,100000,[71]
61,302,100000,100000,[67]
62,146,292,102,"[70, 75, 76, 98]"
63,65,130,100000,[72]
64,79,158,100000,[74]
65,39,78,100000,[68]
66,207,100000,145,"[73, 77, 78]"
67,57,100000,100000,[79]
68,171,100000,100000,[79]
69,140,100000,100000,[81]
70,103,100000,72,[80]
71,101,100000,100000,[81]
72,124,100000,87,[]
73,100,100000,100000,[81]
74,107,100000,100000,[82]
75,240,480,168,[]
76,215,100000,150,"[84, 85]"
77,142,284,99,[83]
78,29,58,20,[86]
79,40,100000,28,"[87, 88, 89, 90, 91, 92, 93, 94, 95, 97]"
80,77,100000,54,[96]
81,206,412,100000,[]
82,86,100000,100000,[]
83,234,100000,164,[98]
84,73,100000,51,[]
85,99,198,69,[]
86,289,100000,100000,[]
87,129,100000,100000,[99]
88,139,278,100000,[]
89,200,100000,100000,[]
90,181,100000,127,[]
91,47,94,100000,[]
92,26,100000,100000,[]
93,124,100000,87,[]
94,247,494,100000,[]
95,45,100000,100000,[]
96,58,100000,100000,[]
97,45,90,100000,[]
98,138,100000,100000,[]
99,149,100000,100000,[100]
100,185,100000,100000,[]
