task,th,tr,tc,successor
1,224,100000,157,"[7, 8, 12, 22]"
2,519,1038,100000,"[7, 9, 15, 25]"
3,508,100000,100000,[29]
4,49,98,100000,"[8, 9, 11, 25, 26]"
5,456,100000,100000,"[7, 11, 12, 14]"
6,156,312,100000,"[7, 8, 10, 11, 13]"
7,53,106,100000,"[29, 42]"
8,121,100000,85,[58]
9,112,100000,100000,"[17, 19]"
10,162,100000,100000,"[26, 42]"
11,248,100000,100000,[53]
12,179,100000,100000,"[16, 18]"
13,91,182,64,[]
14,161,322,113,"[20, 40, 41]"
15,268,536,100000,"[52, 55]"
16,116,100000,100000,"[21, 26]"
17,594,1188,416,"[20, 22]"
18,30,60,100000,"[23, 24, 25]"
19,271,100000,190,"[20, 21, 33]"
20,436,872,305,[27]
21,219,100000,100000,[36]
22,550,1100,100000,"[27, 28]"
23,416,100000,100000,"[27, 33, 41]"
24,317,100000,100000,"[27, 28]"
25,480,100000,100000,[37]
26,41,100000,100000,[29]
27,89,100000,62,"[30, 31]"
28,202,404,100000,"[31, 32]"
29,209,100000,100000,"[30, 32, 33]"
30,61,100000,43,"[34, 35, 36, 37]"
31,104,208,100000,[42]
32,99,198,100000,"[38, 39, 41]"
33,368,736,258,"[34, 35, 36, 40]"
34,246,100000,172,"[43, 44, 61]"
35,118,236,83,[45]
36,126,100000,88,"[46, 69, 84, 93]"
37,171,342,120,[45]
38,146,100000,102,[62]
39,66,100000,46,"[58, 62, 78]"
40,69,100000,48,"[57, 71]"
41,64,100000,100000,"[43, 45, 46]"
42,302,604,211,"[48, 63]"
43,66,132,100000,"[52, 62]"
44,25,50,100000,"[51, 88]"
45,115,100000,100000,"[48, 49, 50, 51, 53]"
46,551,100000,386,[47]
47,276,100000,193,"[85, 100]"
48,387,100000,100000,"[54, 55]"
49,216,432,100000,[58]
50,243,486,170,"[55, 57, 97]"
51,439,100000,100000,[]
52,47,100000,100000,"[56, 63]"
53,78,156,55,"[59, 60, 79, 80, 81]"
54,70,140,100000,"[64, 97]"
55,518,100000,100000,"[62, 81, 94]"
56,486,972,100000,[65]
57,79,100000,55,[61]
58,120,100000,84,"[63, 75]"
59,99,198,100000,[71]
60,134,100000,94,[71]
61,222,100000,100000,[70]
62,158,100000,100000,"[68, 88]"
63,193,100000,135,"[66, 67, 69, 80]"
64,175,100000,100000,"[65, 71, 94]"
65,478,100000,100000,[74]
66,416,832,291,[76]
67,496,100000,100000,"[72, 73, 74]"
68,144,100000,101,[72]
69,111,100000,100000,[77]
70,110,100000,100000,"[75, 78]"
71,97,100000,100000,[88]
72,32,100000,100000,[87]
73,49,98,100000,[79]
74,564,1128,100000,[81]
75,196,100000,137,[]
76,506,100000,354,[]
77,283,566,198,[]
78,109,100000,100000,[80]
79,134,100000,94,"[85, 86, 87, 88]"
80,50,100000,100000,"[82, 83, 84]"
81,40,100000,28,"[83, 84, 91]"
82,113,226,100000,[89]
83,284,100000,100000,[90]
84,426,852,100000,[92]
85,500,1000,100000,[]
86,226,100000,158,"[91, 92, 93, 94]"
87,204,408,143,[]
88,107,214,100000,[89]
89,71,100000,50,[100]
90,120,100000,100000,[99]
91,204,408,100000,[98]
92,176,352,100000,"[95, 96, 99]"
93,527,1054,100000,"[97, 98]"
94,399,100000,279,[]
95,111,100000,78,[]
96,132,264,100000,[]
97,121,100000,85,[]
98,54,100000,100000,[]
99,69,100000,48,[]
100,314,628,100000,[]
