task,th,tr,tc,successor
1,225,450,158,"[5, 6]"
2,357,100000,100000,"[5, 6]"
3,308,100000,216,"[5, 6]"
4,298,596,209,"[5, 6]"
5,105,100000,100000,"[7, 8, 9, 10]"
6,450,900,315,"[7, 8, 9, 10]"
7,302,604,100000,"[11, 12]"
8,62,124,43,"[11, 12]"
9,398,796,100000,"[11, 12]"
10,103,206,100000,"[11, 12]"
11,207,414,100000,"[13, 14, 15]"
12,94,188,66,"[13, 14, 15]"
13,527,1054,369,"[16, 17, 18]"
14,60,100000,100000,"[16, 17, 18]"
15,477,100000,334,"[16, 17, 18]"
16,505,100000,100000,"[19, 20, 21, 22]"
17,121,242,100000,"[19, 20, 21, 22]"
18,144,288,100000,"[19, 20, 21, 22]"
19,90,180,63,"[23, 24, 25, 26, 27]"
20,154,308,100000,"[23, 24, 25]"
21,105,100000,74,"[23, 27]"
22,92,184,64,"[23, 24, 25, 26, 27]"
23,165,100000,100000,"[28, 29]"
24,102,204,71,"[28, 29, 30, 31, 32]"
25,336,100000,100000,"[28, 31, 32]"
26,31,100000,22,"[28, 29, 30, 31]"
27,40,80,100000,"[28, 29, 31]"
28,29,100000,20,"[33, 34, 35]"
29,291,100000,204,"[33, 34, 35]"
30,47,94,100000,"[33, 34, 35]"
31,189,100000,100000,"[33, 37]"
32,172,344,100000,[35]
33,488,100000,100000,"[36, 38]"
34,344,100000,100000,"[36, 37, 38]"
35,144,100000,100000,"[36, 37, 38]"
36,31,100000,100000,"[39, 40, 41]"
37,194,100000,100000,"[39, 40, 41, 42]"
38,42,100000,29,"[40, 42]"
39,33,66,100000,"[43, 44, 45]"
40,43,86,100000,"[43, 44, 45]"
41,25,100000,100000,"[60, 63]"
42,366,100000,256,"[45, 46, 49]"
43,514,100000,360,"[46, 47, 49]"
44,490,100000,100000,[62]
45,101,100000,71,"[47, 48, 57]"
46,84,168,100000,"[53, 58]"
47,192,100000,134,"[52, 60]"
48,134,100000,100000,"[60, 64, 67]"
49,115,100000,80,"[50, 51, 56]"
50,53,100000,100000,"[54, 57, 68]"
51,42,84,100000,"[54, 55, 57, 59]"
52,145,100000,102,"[54, 55, 58, 59]"
53,93,100000,65,"[56, 69]"
54,509,100000,100000,"[61, 62]"
55,204,408,100000,[]
56,27,100000,100000,[60]
57,190,100000,133,[69]
58,163,100000,114,"[70, 71]"
59,151,302,106,[80]
60,95,100000,100000,"[62, 65]"
61,30,100000,100000,"[63, 64]"
62,77,100000,54,"[66, 78]"
63,272,100000,190,"[67, 69]"
64,26,52,100000,[69]
65,491,982,100000,"[66, 68]"
66,140,100000,100000,"[71, 79]"
67,147,294,100000,[71]
68,430,100000,301,"[70, 71]"
69,413,100000,100000,[70]
70,198,100000,100000,[74]
71,106,212,74,"[72, 73]"
72,521,1042,365,[92]
73,64,100000,100000,[80]
74,96,192,100000,"[75, 76, 77]"
75,24,100000,17,"[78, 80]"
76,111,100000,78,"[78, 79, 82]"
77,326,100000,228,"[79, 81]"
78,436,872,100000,[81]
79,135,270,100000,"[84, 88]"
80,126,100000,100000,"[81, 82]"
81,300,100000,100000,"[83, 84, 85, 86]"
82,251,100000,100000,"[84, 85]"
83,417,834,292,[]
84,38,76,100000,"[90, 91]"
85,67,134,47,"[87, 91]"
86,492,100000,100000,"[87, 88, 89]"
87,227,454,159,[]
88,445,890,312,[97]
89,35,100000,100000,[92]
90,87,100000,61,"[93, 100]"
91,547,1094,100000,"[92, 93, 94]"
92,178,100000,125,"[95, 96]"
93,98,100000,100000,[]
94,516,100000,100000,[99]
95,70,100000,100000,"[98, 99, 100]"
96,346,100000,100000,[97]
97,405,100000,100000,[]
98,569,1138,100000,[]
99,329,100000,100000,[]
100,102,100000,100000,[]
