task,th,tr,tc,successor
1,372,100000,100000,"[7, 8, 10]"
2,442,100000,100000,[11]
3,573,1146,100000,[47]
4,448,100000,100000,[]
5,718,1436,503,[9]
6,389,778,100000,[]
7,377,754,100000,[13]
8,486,100000,100000,[14]
9,671,1342,470,"[12, 15, 16, 58]"
10,514,100000,360,[17]
11,429,100000,100000,[18]
12,273,100000,100000,[19]
13,566,1132,396,[20]
14,495,100000,346,[23]
15,452,904,316,[22]
16,549,100000,384,"[21, 24, 91]"
17,535,100000,100000,[58]
18,443,886,100000,[40]
19,657,100000,100000,[26]
20,981,100000,100000,[25]
21,500,100000,350,[27]
22,745,100000,100000,[28]
23,635,100000,100000,"[29, 30, 32]"
24,457,100000,320,"[31, 33]"
25,702,100000,491,[35]
26,470,940,100000,[37]
27,251,502,100000,[38]
28,568,100000,398,[37]
29,430,100000,100000,[36]
30,616,1232,431,"[34, 40]"
31,590,100000,100000,[]
32,656,100000,459,[]
33,459,918,100000,"[39, 41, 42, 48]"
34,460,100000,322,[43]
35,667,100000,100000,[44]
36,309,100000,100000,[45]
37,565,100000,100000,"[48, 49, 57]"
38,450,900,100000,[67]
39,754,100000,100000,[47]
40,370,740,259,"[46, 50]"
41,513,1026,359,[]
42,362,100000,100000,[]
43,353,100000,247,[51]
44,379,758,100000,[54]
45,519,100000,100000,[55]
46,158,100000,100000,"[52, 53, 57, 58]"
47,499,998,100000,[]
48,499,100000,100000,[]
49,527,100000,100000,"[56, 60]"
50,356,712,249,"[59, 81, 90]"
51,477,100000,100000,[66]
52,515,1030,100000,[62]
53,411,100000,288,[64]
54,500,1000,350,[61]
55,548,1096,384,[65]
56,326,100000,100000,[63]
57,585,100000,410,"[68, 70]"
58,494,988,346,[69]
59,525,1050,368,[]
60,213,100000,149,[67]
61,353,706,247,[71]
62,372,744,100000,[77]
63,534,100000,100000,[73]
64,428,856,100000,[72]
65,450,900,315,[79]
66,437,100000,100000,[]
67,392,784,100000,[74]
68,370,100000,100000,"[75, 78, 81]"
69,586,1172,410,"[76, 82]"
70,674,1348,100000,"[80, 81, 83]"
71,300,100000,100000,[90]
72,399,100000,100000,[84]
73,531,100000,100000,[91]
74,546,1092,382,[86]
75,260,100000,100000,[88]
76,484,100000,339,[89]
77,612,100000,100000,[87]
78,544,1088,100000,[85]
79,556,1112,100000,[]
80,397,100000,100000,[94]
81,540,100000,100000,[]
82,736,1472,100000,"[93, 94]"
83,621,100000,100000,[92]
84,624,100000,100000,[97]
85,530,100000,371,[95]
86,728,100000,100000,[98]
87,708,100000,496,[96]
88,504,100000,353,[97]
89,572,1144,100000,[97]
90,551,1102,386,[]
91,646,100000,452,[]
92,488,976,342,[]
93,584,1168,409,"[99, 100]"
94,459,100000,100000,[100]
95,528,100000,100000,[]
96,534,100000,100000,[]
97,558,100000,391,[]
98,507,1014,355,[]
99,514,100000,360,[]
100,459,918,100000,[]
