task,th,tr,tc,successor
1,89,100000,100000,"[10, 21]"
2,518,100000,363,[65]
3,194,100000,100000,[8]
4,152,304,100000,"[8, 33]"
5,231,462,100000,"[11, 21]"
6,124,100000,87,[9]
7,345,690,241,[12]
8,83,100000,100000,[13]
9,76,100000,100000,"[14, 17]"
10,458,916,321,"[13, 14]"
11,218,100000,100000,"[13, 14, 15]"
12,195,390,100000,"[13, 15, 16, 36]"
13,528,100000,100000,"[19, 42]"
14,44,100000,100000,[20]
15,151,100000,100000,[18]
16,202,100000,100000,"[73, 86]"
17,116,100000,81,"[18, 21]"
18,553,100000,100000,"[22, 23, 54]"
19,207,100000,145,"[22, 23, 24, 26, 28]"
20,163,326,100000,"[22, 24, 27]"
21,36,72,25,"[25, 27, 49]"
22,49,100000,34,"[29, 31]"
23,154,308,100000,[34]
24,62,124,43,"[29, 30, 32]"
25,74,100000,100000,[29]
26,126,100000,100000,"[29, 51]"
27,145,290,102,"[33, 52]"
28,298,100000,100000,"[29, 35]"
29,206,412,144,[37]
30,244,488,100000,"[34, 66]"
31,76,100000,100000,"[34, 35, 38]"
32,499,100000,100000,"[34, 35]"
33,248,100000,174,"[35, 36]"
34,412,100000,100000,"[43, 47, 77]"
35,62,100000,100000,[59]
36,49,98,34,"[39, 41, 42, 57]"
37,156,312,109,[39]
38,132,264,92,[40]
39,235,100000,164,"[46, 47, 50]"
40,522,100000,100000,"[45, 51, 53]"
41,543,100000,100000,"[44, 50, 65, 100]"
42,276,552,100000,"[44, 48]"
43,539,100000,377,"[49, 55, 65]"
44,420,840,294,[54]
45,299,598,100000,[]
46,201,100000,141,"[53, 60]"
47,32,64,22,[]
48,254,100000,100000,"[53, 55, 68]"
49,29,58,100000,"[52, 91, 93]"
50,455,910,318,"[56, 83, 93]"
51,82,164,100000,"[57, 65]"
52,136,100000,100000,[]
53,208,100000,146,"[59, 62, 63]"
54,170,100000,100000,[81]
55,532,100000,372,"[58, 61]"
56,209,418,146,"[76, 81, 90]"
57,176,352,123,[60]
58,143,100000,100,"[64, 86]"
59,148,296,100000,"[65, 66, 86]"
60,59,100000,100000,"[66, 67, 68]"
61,105,100000,100000,[97]
62,186,100000,130,[67]
63,102,100000,100000,[]
64,130,260,91,"[73, 74, 76]"
65,24,100000,100000,[72]
66,97,100000,100000,[71]
67,198,396,100000,[77]
68,212,100000,100000,"[69, 70, 72]"
69,497,100000,100000,[77]
70,28,100000,20,"[75, 76]"
71,265,100000,100000,"[78, 83]"
72,191,382,100000,[]
73,152,100000,100000,[75]
74,145,290,100000,[91]
75,114,100000,100000,[83]
76,273,100000,100000,[91]
77,84,168,59,"[79, 80, 82]"
78,318,636,223,"[81, 84]"
79,79,100000,100000,[90]
80,146,292,100000,[86]
81,229,100000,100000,"[88, 91]"
82,50,100000,35,"[85, 93]"
83,100,100000,70,"[87, 88, 92]"
84,242,100000,169,"[89, 93]"
85,48,96,100000,[98]
86,136,100000,95,"[93, 100]"
87,149,100000,100000,"[95, 99]"
88,404,100000,100000,[95]
89,288,100000,100000,[97]
90,280,560,196,[96]
91,480,960,100000,"[94, 99]"
92,37,74,26,[]
93,237,474,100000,[]
94,532,1064,372,[]
95,87,100000,100000,[]
96,109,218,100000,[]
97,294,100000,206,[]
98,153,306,107,[]
99,235,100000,100000,[]
100,541,100000,100000,[]
