task,th,tr,tc,successor
1,268,536,100000,[39]
2,33,66,100000,[31]
3,262,524,100000,[25]
4,131,100000,92,[25]
5,261,522,183,[25]
6,80,100000,56,[25]
7,178,100000,100000,"[9, 10, 13, 14]"
8,332,100000,232,"[11, 12, 15, 20]"
9,76,100000,100000,[31]
10,48,96,100000,[93]
11,122,244,100000,[25]
12,109,218,100000,[25]
13,85,170,100000,"[15, 18, 21, 29]"
14,117,234,82,"[16, 17, 19, 20, 23]"
15,124,248,100000,[39]
16,80,100000,56,[31]
17,264,100000,100000,[25]
18,50,100000,100000,[25]
19,54,100000,100000,"[24, 25, 26]"
20,41,100000,100000,"[27, 38, 57, 59]"
21,161,322,113,"[22, 23, 24]"
22,189,100000,100000,[39]
23,105,100000,74,[39]
24,289,578,202,[31]
25,64,100000,45,"[28, 30, 32, 33, 34, 35, 36, 37, 38]"
26,272,544,100000,[75]
27,28,100000,100000,"[29, 30]"
28,200,100000,100000,[39]
29,45,90,31,[39]
30,139,100000,97,[39]
31,108,100000,100000,"[39, 40, 41, 42, 43, 44, 45, 46]"
32,318,100000,100000,[39]
33,90,180,100000,"[47, 57, 66]"
34,161,322,100000,"[48, 67, 71, 72]"
35,51,100000,36,[93]
36,81,100000,100000,"[59, 72, 76, 78]"
37,127,254,100000,[39]
38,128,100000,100000,[66]
39,123,100000,100000,"[49, 50, 51, 52, 53, 54]"
40,188,376,132,"[54, 55, 57, 65, 72]"
41,41,100000,100000,"[56, 61, 62]"
42,69,100000,100000,"[70, 71]"
43,48,96,100000,"[86, 87]"
44,314,628,220,[86]
45,100,100000,100000,"[58, 65, 71, 86]"
46,185,100000,100000,"[87, 92]"
47,278,100000,195,"[54, 55, 86]"
48,106,100000,100000,"[77, 78, 91]"
49,172,100000,120,"[60, 61]"
50,140,280,98,[60]
51,66,132,46,"[69, 70, 86]"
52,160,100000,100000,[91]
53,59,118,100000,"[58, 70, 78, 90]"
54,153,100000,100000,[78]
55,26,100000,100000,[59]
56,252,100000,176,"[59, 63]"
57,135,100000,94,"[58, 73, 76]"
58,205,100000,144,[93]
59,176,352,123,[75]
60,164,100000,115,"[62, 63]"
61,162,100000,113,"[67, 72, 74]"
62,209,418,100000,[93]
63,172,100000,100000,"[64, 65, 66, 67, 68, 69]"
64,129,258,100000,[93]
65,25,100000,18,[75]
66,160,100000,112,"[70, 71, 72, 73, 74]"
67,277,100000,100000,"[73, 77]"
68,45,90,31,"[70, 73]"
69,103,100000,100000,"[71, 72]"
70,42,100000,100000,[93]
71,222,100000,100000,[93]
72,291,100000,100000,[75]
73,118,100000,100000,[75]
74,204,100000,143,"[75, 76, 77, 78]"
75,132,264,92,"[79, 80, 81, 82, 83, 84, 85]"
76,145,290,100000,"[86, 87]"
77,124,100000,87,[]
78,126,100000,100000,[92]
79,265,530,186,[93]
80,318,636,100000,[87]
81,141,100000,99,[]
82,87,100000,100000,[]
83,67,100000,47,[88]
84,21,42,100000,"[89, 90]"
85,64,100000,100000,"[91, 92]"
86,249,100000,174,[88]
87,128,100000,100000,"[89, 94]"
88,97,100000,100000,"[90, 91, 92]"
89,336,672,235,[93]
90,205,410,100000,[]
91,144,288,101,[]
92,82,164,100000,[94]
93,64,128,100000,"[95, 96, 97, 98, 99, 100]"
94,174,100000,100000,[]
95,168,336,100000,[]
96,302,100000,211,[]
97,235,100000,100000,[]
98,149,298,104,[]
99,352,704,246,[]
100,156,100000,100000,[]
