task,th,tr,tc,successor
1,401,802,281,"[8, 9, 11, 13]"
2,718,100000,503,[10]
3,560,100000,100000,"[15, 93]"
4,539,100000,377,[14]
5,507,1014,100000,[]
6,412,100000,100000,[]
7,469,100000,328,"[12, 16]"
8,333,100000,100000,[17]
9,421,100000,100000,[18]
10,553,100000,387,[19]
11,584,100000,409,"[20, 21, 24, 25]"
12,560,1120,392,[56]
13,372,744,260,[76]
14,426,100000,100000,"[26, 82]"
15,667,100000,100000,[]
16,563,1126,100000,"[22, 23]"
17,528,100000,100000,[27]
18,495,990,346,[28]
19,648,100000,100000,[34]
20,450,900,315,[30]
21,640,100000,448,[32]
22,478,100000,335,"[29, 31]"
23,776,1552,100000,[]
24,366,732,100000,[33]
25,563,1126,394,"[35, 57]"
26,638,100000,447,"[35, 36]"
27,617,100000,100000,[37]
28,416,100000,100000,[39]
29,390,780,273,[41]
30,582,100000,407,[38]
31,305,610,214,[42]
32,522,100000,100000,[43]
33,693,1386,100000,[40]
34,445,100000,312,"[45, 55, 57]"
35,486,972,100000,"[46, 47, 70]"
36,768,1536,100000,[44]
37,487,100000,100000,[55]
38,690,100000,100000,[48]
39,401,100000,281,[51]
40,634,100000,444,[49]
41,473,100000,331,[50]
42,765,100000,536,[53]
43,610,100000,100000,"[52, 54, 92]"
44,526,1052,100000,"[57, 75]"
45,338,676,237,"[56, 58]"
46,513,100000,100000,[56]
47,350,700,245,[]
48,326,652,100000,[62]
49,551,100000,386,[62]
50,442,100000,309,[62]
51,506,1012,100000,[59]
52,633,100000,443,[60]
53,541,1082,100000,[63]
54,233,466,100000,[61]
55,294,100000,206,[]
56,275,100000,192,[66]
57,249,498,174,"[65, 66]"
58,637,100000,446,[64]
59,654,100000,100000,[68]
60,525,100000,100000,[70]
61,517,1034,362,[67]
62,655,100000,100000,[71]
63,527,100000,100000,[]
64,403,100000,100000,[77]
65,599,1198,419,[84]
66,651,1302,100000,"[69, 98]"
67,651,1302,100000,[72]
68,400,800,280,[83]
69,314,100000,220,"[73, 74]"
70,315,100000,220,[77]
71,718,100000,100000,"[75, 76]"
72,449,898,100000,[80]
73,622,100000,100000,[81]
74,495,990,100000,"[78, 83, 86]"
75,371,100000,100000,[79]
76,398,100000,100000,"[82, 84]"
77,796,100000,100000,[85]
78,629,100000,100000,[87]
79,567,1134,397,[88]
80,409,100000,100000,[91]
81,203,100000,142,[92]
82,546,1092,100000,"[89, 90]"
83,530,100000,371,[]
84,594,1188,100000,[93]
85,602,100000,100000,[93]
86,590,100000,100000,[]
87,553,100000,100000,[97]
88,681,100000,100000,[94]
89,515,1030,100000,[95]
90,545,1090,100000,[96]
91,583,100000,100000,"[98, 99, 100]"
92,560,100000,100000,[]
93,532,1064,100000,[]
94,517,1034,100000,[]
95,207,100000,100000,[]
96,567,100000,100000,[]
97,460,100000,322,[]
98,579,1158,100000,[]
99,626,1252,100000,[]
100,354,708,100000,[]
